fiscal_year,kan_no,kan_name,ko_no,ko_name,moku_no,moku_name,setsu_no,setsu_name,amount,expended,carryover_out_continuing,carryover_out_explicit,carryover_out_accident,unused,note,source
2022,2,総務費,1,総務管理費,1,一般管理費,4,共済費,21593000,21156457,0,0,0,436543,,R4決算書p29
2022,2,総務費,1,総務管理費,1,一般管理費,7,報償費,90000,71300,0,0,0,18700,,R4決算書p29
2022,2,総務費,1,総務管理費,1,一般管理費,8,旅費,200000,193720,0,0,0,6280,,R4決算書p29
2022,2,総務費,1,総務管理費,1,一般管理費,9,交際費,500000,217540,0,0,0,282460,,R4決算書p29
2022,2,総務費,1,総務管理費,1,一般管理費,10,需用費,6968000,5978720,0,0,0,989280,,R4決算書p29
2022,2,総務費,1,総務管理費,1,一般管理費,11,役務費,909000,783135,0,0,0,125865,,R4決算書p29
2022,2,総務費,1,総務管理費,1,一般管理費,12,委託料,2726000,2716042,0,0,0,9958,,R4決算書p29
2022,2,総務費,1,総務管理費,1,一般管理費,13,使用料及び賃借料,4571000,3421533,0,0,0,1149467,,R4決算書p29
2022,2,総務費,1,総務管理費,1,一般管理費,18,負担金補助及び交付金,20216000,16005316,0,0,0,4210684,,R4決算書p29
2022,2,総務費,1,総務管理費,1,一般管理費,26,公課費,70000,49900,0,0,0,20100,,R4決算書p29
2022,2,総務費,1,総務管理費,2,文書広報費,1,報酬,247000,226500,0,0,0,20500,,R4決算書p32
2022,2,総務費,1,総務管理費,2,文書広報費,10,需用費,2840000,2687131,0,0,0,152869,,R4決算書p32
