fiscal_year,kan_no,kan_name,ko_no,ko_name,moku_no,moku_name,jigyo_name,setsu_no,setsu_name,level,is_leaf,saisetsu_name,saisaisetsu_name,dan2_name,dan3_name,dan4_name,amount,source
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,損害保険料,災害補償保険料,9770,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,電算委託料,,2233000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,電算委託料,給与計算委託料,2196700,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,電算委託料,給与ASP導入費,36300,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,業務委託料,,49500,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,業務委託料,ストレスチェック委託料,49500,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,検診等委託料,,643662,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,検診等委託料,職員健康診断委託料,643662,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,使用料・借上料,,2420786,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,使用料・借上料,コピーリース料,1546268,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,使用料・借上料,印刷機リース料,662640,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,使用料・借上料,自動車借上料,157990,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,使用料・借上料,ネットＥＢ使用料,49588,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,使用料・借上料,駐車場使用料,4300,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,有料道路通行料,,486470,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,有料道路通行料,有料道路通行料,486470,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,負担金（一部事務組合）,,696516,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金（一部事務組合）,下伊那郡町村会負担金,554800,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金（一部事務組合）,非常勤公務災害補償負担金,108716,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金（一部事務組合）,下伊那郡町村総合事務組合負担金,33000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,負担金,,194914,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,安全運転管理講習会負担金,10200,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,自家用車組合負担金,14300,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,行政相談協議会負担金,20000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,防火管理者協議会負担金,6500,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,飯田コンピュータ協会協賛金,4000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,危険物安全協会負担金,5900,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,指定金融機関負担金,16000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,町村球技大会負担金,8755,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,郡町村副村長会負担金,24000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,伊那大島駅駐輪場負担金,35600,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,職員採用試験負担金,15659,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,平和首長会議メンバーシップ負担金,2000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,長野県暴力追放センター負担金,10000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,負担金,飯田高等職業訓練校負担金,22000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,補助金,,62000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,補助金,職員福利厚生補助金,62000,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,重量税,,103500,R7決算書p20
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,重量税,公用車重量税,103500,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,22,0,,,総務事務経費,印紙税,,9600,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,総務事務経費,,,23,1,,,総務事務経費,印紙税,印紙代,9600,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,0,0,,,,,,100080742,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,21,0,,,一般職人事管理経費（総務費）,,,100080742,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,22,0,,,一般職人事管理経費（総務費）,職員給料,,40384604,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員給料,特別職・一般職給料,40384604,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,22,0,,,一般職人事管理経費（総務費）,職員手当等,,47422079,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,扶養手当,978500,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,住居手当,522000,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,通勤手当,494400,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,時間外勤務手当,1206319,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,宿日直手当,4082000,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,児童手当,625000,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,管理職手当,240000,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,期末手当,11497753,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,勤勉手当,4788503,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,寒冷地手当,833000,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,職員手当等,総合事務組合負担金,22154604,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,22,0,,,一般職人事管理経費（総務費）,一般職共済費,,12274059,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,一般職人事管理経費（総務費）,,,23,1,,,一般職人事管理経費（総務費）,一般職共済費,地方公務員共済組合等負担金,12274059,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,互助会・災害補償基金経費,,,0,0,,,,,,764060,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,互助会・災害補償基金経費,,,21,0,,,互助会・災害補償基金経費,,,764060,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,互助会・災害補償基金経費,,,22,0,,,互助会・災害補償基金経費,負担金（人件費）,,764060,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,互助会・災害補償基金経費,,,23,1,,,互助会・災害補償基金経費,負担金（人件費）,町村職員互助会負担金,447320,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,互助会・災害補償基金経費,,,23,1,,,互助会・災害補償基金経費,負担金（人件費）,地方公務員災害補償基金負担金,316740,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（社会保険等）,,,0,0,,,,,,14345913,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（社会保険等）,,,21,0,,,臨時職員管理経費（社会保険等）,,,14345913,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（社会保険等）,,,22,0,,,臨時職員管理経費（社会保険等）,臨時職員等共済費,,14345913,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（社会保険等）,,,23,1,,,臨時職員管理経費（社会保険等）,臨時職員等共済費,社会保険料,14345913,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（総務課）,,,0,0,,,,,,13414595,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（総務課）,,,21,0,,,臨時職員管理経費（総務課）,,,13414595,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（総務課）,,,22,0,,,臨時職員管理経費（総務課）,会計年度任用職員給料,,10328400,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（総務課）,,,23,1,,,臨時職員管理経費（総務課）,会計年度任用職員給料,会計年度任用職員２号給料,10328400,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（総務課）,,,22,0,,,臨時職員管理経費（総務課）,会計年度任用職員手当,,3086195,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（総務課）,,,23,1,,,臨時職員管理経費（総務課）,会計年度任用職員手当,通勤手当,148800,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（総務課）,,,23,1,,,臨時職員管理経費（総務課）,会計年度任用職員手当,時間外勤務手当,193431,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（総務課）,,,23,1,,,臨時職員管理経費（総務課）,会計年度任用職員手当,期末手当（２号）,1861747,R7決算書p21
2025,2,総務費,1,総務管理費,1,一般管理費,臨時職員管理経費（総務課）,,,23,1,,,臨時職員管理経費（総務課）,会計年度任用職員手当,勤勉手当（２号）,882217,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,0,0,,,,,,69168630,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,21,0,,,文書広報一般経費,,,69168630,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,22,0,,,文書広報一般経費,委員報酬,,217250,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,23,1,,,文書広報一般経費,委員報酬,自治会広報係報酬,217250,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,22,0,,,文書広報一般経費,消耗品,,73558,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,23,1,,,文書広報一般経費,消耗品,消耗品,6358,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,23,1,,,文書広報一般経費,消耗品,情報無線電池代,67200,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,22,0,,,文書広報一般経費,印刷製本費,,2613600,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,23,1,,,文書広報一般経費,印刷製本費,広報おおしか印刷代,2613600,R7決算書p21
2025,2,総務費,1,総務管理費,2,文書広報費,文書広報一般経費,,,22,0,,,文書広報一般経費,光熱水費,,130069,R7決算書p21
